<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
ГАЗПРОМ ао;D;20060309;000000;219.01;221.8;215.11;219.2;16448058;0
ГАЗПРОМ ао;D;20060310;000000;219.8;221.88;216.3;217.11;12525170;0
ГАЗПРОМ ао;D;20060313;000000;219;223.49;218.21;223.3;17030233;0
ГАЗПРОМ ао;D;20060314;000000;224.83;225.55;218.22;220.35;15283417;0
ГАЗПРОМ ао;D;20060315;000000;222;223.3;219.55;221.23;10883237;0
ГАЗПРОМ ао;D;20060316;000000;221.43;223;219.4;220.7;7945604;0
ГАЗПРОМ ао;D;20060317;000000;221.99;229.49;221.41;229.3;23128620;0
ГАЗПРОМ ао;D;20060320;000000;230;232.2;224.5;225.75;17079872;0
ГАЗПРОМ ао;D;20060321;000000;224.5;227.2;222.6;224.4;13182623;0
ГАЗПРОМ ао;D;20060322;000000;225.5;225.6;223.7;225.19;6760618;0
ГАЗПРОМ ао;D;20060323;000000;224.88;228.25;224.88;226.5;16576205;0
ГАЗПРОМ ао;D;20060324;000000;226.6;229.91;225.55;229.9;11702463;0
ГАЗПРОМ ао;D;20060327;000000;230.56;235.28;229.16;231.63;22916201;0
ГАЗПРОМ ао;D;20060328;000000;231.63;232;227.79;228.45;12231229;0
ГАЗПРОМ ао;D;20060329;000000;228;229.3;227;228.62;9397059;0
ГАЗПРОМ ао;D;20060330;000000;230;231.49;229.5;230.4;16678143;0
ГАЗПРОМ ао;D;20060331;000000;230.5;233.4;229.5;230.15;19236669;0
ГАЗПРОМ ао;D;20060403;000000;230.99;232.2;230.1;230.5;9704037;0
ГАЗПРОМ ао;D;20060404;000000;231.7;232.8;230.5;231.52;15160396;0
ГАЗПРОМ ао;D;20060405;000000;232;240.7;231.55;238.5;30501089;0
ГАЗПРОМ ао;D;20060406;000000;240;244.69;240;243.3;31903755;0
ГАЗПРОМ ао;D;20060407;000000;240.85;251;240.85;250.29;45204163;0
ГАЗПРОМ ао;D;20060410;000000;253.64;268.9;252;268.7;65493539;0
ГАЗПРОМ ао;D;20060411;000000;270.01;275.42;262.4;262.5;66831457;0
ГАЗПРОМ ао;D;20060412;000000;262;265.99;258.35;264.7;38992063;0
ГАЗПРОМ ао;D;20060413;000000;266.07;266.7;259.81;263.49;29093190;0
ГАЗПРОМ ао;D;20060414;000000;264.53;268;262.3;267.9;19565698;0
ГАЗПРОМ ао;D;20060417;000000;269;271.48;267.53;269.45;33981140;0
ГАЗПРОМ ао;D;20060418;000000;271;273.29;270.3;271.69;39555250;0
ГАЗПРОМ ао;D;20060419;000000;273.35;278.3;273.35;278.29;51509915;0
ГАЗПРОМ ао;D;20060420;000000;279.5;280.95;274.11;276.11;61824805;0
ГАЗПРОМ ао;D;20060421;000000;275;280.4;273.3;280.19;32991840;0
ГАЗПРОМ ао;D;20060424;000000;281.5;287.32;280.5;286.97;39985881;0
ГАЗПРОМ ао;D;20060425;000000;285;289.22;283.69;285;30560159;0
ГАЗПРОМ ао;D;20060426;000000;285.6;309.85;285.5;309.3;98647556;0
ГАЗПРОМ ао;D;20060427;000000;312;325.4;297;304.7;93593427;0
ГАЗПРОМ ао;D;20060428;000000;305;311.77;302;310.25;42900921;0
ГАЗПРОМ ао;D;20060502;000000;315;323.05;315;320.3;36980676;0
ГАЗПРОМ ао;D;20060503;000000;325.13;327.9;318.3;323.36;39795108;0
ГАЗПРОМ ао;D;20060504;000000;321.89;332.49;320.3;332.48;57170522;0
ГАЗПРОМ ао;D;20060505;000000;332;338.5;331.01;336.35;51563291;0
ГАЗПРОМ ао;D;20060506;000000;337.98;350.79;337.1;350.25;39869234;0
ГАЗПРОМ ао;D;20060510;000000;353;359.27;329.4;331.8;101044476;0
ГАЗПРОМ ао;D;20060511;000000;335;346.7;311;334.92;130412456;0
ГАЗПРОМ ао;D;20060512;000000;328.01;328.9;316.25;320.2;55476727;0
ГАЗПРОМ ао;D;20060515;000000;314;316.49;296.01;301.99;79874855;0
ГАЗПРОМ ао;D;20060516;000000;300;310.1;286.52;306.99;99973618;0
ГАЗПРОМ ао;D;20060517;000000;310;315.99;290.03;292.2;94682915;0
ГАЗПРОМ ао;D;20060518;000000;284.99;295;275.26;283.5;99385518;0
ГАЗПРОМ ао;D;20060519;000000;287;291;273.07;273.5;53852766;0
ГАЗПРОМ ао;D;20060522;000000;273;275.6;232;240.68;103919010;0
ГАЗПРОМ ао;D;20060523;000000;248;269.8;229.54;267;132608501;0
ГАЗПРОМ ао;D;20060524;000000;268;268.5;246.1;258.49;103109250;0
ГАЗПРОМ ао;D;20060525;000000;254.01;275.65;251.15;272.4;104671194;0
ГАЗПРОМ ао;D;20060526;000000;280;293.45;277.48;291.3;113378262;0
ГАЗПРОМ ао;D;20060529;000000;296;300.79;281.5;282.49;89664823;0
ГАЗПРОМ ао;D;20060530;000000;283.88;292.8;271.5;282.9;141762733;0
ГАЗПРОМ ао;D;20060531;000000;272.13;295.1;270;283;134684524;0
ГАЗПРОМ ао;D;20060601;000000;287.49;289.69;280.51;287.99;68846115;0
ГАЗПРОМ ао;D;20060602;000000;292;302;292;298.9;91152825;0
ГАЗПРОМ ао;D;20060605;000000;304.25;306;295.33;297.86;58811025;0
ГАЗПРОМ ао;D;20060606;000000;289.7;290.94;276.5;277.66;66662656;0
ГАЗПРОМ ао;D;20060607;000000;277;281.5;265.55;280.4;88882785;0
ГАЗПРОМ ао;D;20060608;000000;268.45;269.5;251.22;251.5;92187770;0
ГАЗПРОМ ао;D;20060609;000000;259.93;264.38;250.01;255.67;65303392;0
ГАЗПРОМ ао;D;20060613;000000;239;243.5;226.4;228;66468479;0
ГАЗПРОМ ао;D;20060614;000000;227;245.8;219;244;109212922;0
ГАЗПРОМ ао;D;20060615;000000;250;258.6;246.15;257.88;78479541;0
ГАЗПРОМ ао;D;20060616;000000;268;273.37;245;258.17;102419983;0
ГАЗПРОМ ао;D;20060619;000000;258;269.45;252.23;259.99;63138498;0
ГАЗПРОМ ао;D;20060620;000000;255.95;264.98;250.45;264;57599999;0
ГАЗПРОМ ао;D;20060621;000000;265;268.45;255.53;264;61222244;0
ГАЗПРОМ ао;D;20060622;000000;269.9;272.5;259;259.15;54188778;0
ГАЗПРОМ ао;D;20060623;000000;259.67;262.59;256.5;260;31641356;0
ГАЗПРОМ ао;D;20060626;000000;260.48;262.37;252.75;257.9;25042926;0
ГАЗПРОМ ао;D;20060627;000000;260.24;268.85;257.33;266.22;46159786;0
ГАЗПРОМ ао;D;20060628;000000;262.28;267.49;259.5;266.31;44203361;0
ГАЗПРОМ ао;D;20060629;000000;268.5;276.75;264.5;275.5;66624517;0
ГАЗПРОМ ао;D;20060630;000000;286.5;289.48;278.2;281.83;74464570;0
ГАЗПРОМ ао;D;20060703;000000;283.56;286.67;282;285.65;33746291;0
ГАЗПРОМ ао;D;20060704;000000;286.9;287.97;281.01;286.8;31216071;0
ГАЗПРОМ ао;D;20060705;000000;285.5;285.83;271.5;273.21;42190688;0
ГАЗПРОМ ао;D;20060706;000000;275;285.33;272.14;285;58249850;0
ГАЗПРОМ ао;D;20060707;000000;285;285.45;275.02;277.85;55969281;0
ГАЗПРОМ ао;D;20060710;000000;274.29;280.3;274.29;280;23701179;0
ГАЗПРОМ ао;D;20060711;000000;279;280.85;273.6;274.55;25861566;0
ГАЗПРОМ ао;D;20060712;000000;277.16;281.2;275.61;277.01;33239478;0
ГАЗПРОМ ао;D;20060713;000000;275;277.39;259.22;261.6;67389730;0
ГАЗПРОМ ао;D;20060714;000000;257.5;271.33;252.54;265;76760356;0
ГАЗПРОМ ао;D;20060717;000000;261.51;264;254.5;258.12;35190411;0
ГАЗПРОМ ао;D;20060718;000000;257;264.93;254.5;262.97;43166171;0
ГАЗПРОМ ао;D;20060719;000000;263.5;271.84;257.9;271.2;44901065;0
ГАЗПРОМ ао;D;20060720;000000;276.77;277.3;267.67;268.3;47245060;0
ГАЗПРОМ ао;D;20060721;000000;267;269.13;264.5;266.88;30798464;0
ГАЗПРОМ ао;D;20060724;000000;265.95;272.14;264.61;272;29632615;0
ГАЗПРОМ ао;D;20060725;000000;275;275;269.5;269.77;36061136;0
ГАЗПРОМ ао;D;20060726;000000;272;273.08;269.8;270.75;19531276;0
ГАЗПРОМ ао;D;20060727;000000;272;281.49;271.53;280.8;58965455;0
ГАЗПРОМ ао;D;20060728;000000;279;281.21;276.2;279.55;42125392;0
ГАЗПРОМ ао;D;20060731;000000;282;282.5;276.75;277.88;27045201;0
ГАЗПРОМ ао;D;20060801;000000;278.28;282.36;274.6;275.66;39404395;0
ГАЗПРОМ ао;D;20060802;000000;275.01;280.87;275.01;280.51;24390754;0
ГАЗПРОМ ао;D;20060803;000000;282;284.89;277.51;284.89;48640970;0
ГАЗПРОМ ао;D;20060804;000000;285;292.5;282.11;290.99;51377623;0
ГАЗПРОМ ао;D;20060807;000000;288;295.5;286.5;294.49;51409438;0
ГАЗПРОМ ао;D;20060808;000000;296;299.69;293.15;294.2;63939653;0
ГАЗПРОМ ао;D;20060809;000000;295.1;306.8;294.7;304.82;79495968;0
ГАЗПРОМ ао;D;20060810;000000;303;308.52;298.13;306.05;100646546;0
ГАЗПРОМ ао;D;20060811;000000;307.1;314.85;307;313.45;75709734;0
ГАЗПРОМ ао;D;20060814;000000;315;319.4;311.55;312.1;74819781;0
ГАЗПРОМ ао;D;20060815;000000;312.94;313.49;302.8;312.4;107687746;0
ГАЗПРОМ ао;D;20060816;000000;314.5;317.1;308.53;312.99;81026592;0
ГАЗПРОМ ао;D;20060817;000000;314;314.1;304.55;304.68;49324506;0
ГАЗПРОМ ао;D;20060818;000000;305.2;306.44;289.45;292.4;94323796;0
ГАЗПРОМ ао;D;20060821;000000;295.99;303.25;291.21;300.15;72284489;0
ГАЗПРОМ ао;D;20060822;000000;302;307.99;301.2;307.9;56234892;0
ГАЗПРОМ ао;D;20060823;000000;306.5;312.39;301.22;309.17;72545071;0
ГАЗПРОМ ао;D;20060824;000000;306.27;311.3;303.06;308.1;53174519;0
ГАЗПРОМ ао;D;20060825;000000;311.38;314.8;310;313.29;50896586;0
ГАЗПРОМ ао;D;20060828;000000;312.5;313.67;310.36;311.2;24132777;0
ГАЗПРОМ ао;D;20060829;000000;312;317.78;307.54;310;76036879;0
ГАЗПРОМ ао;D;20060830;000000;310;314.77;310;312.3;45231155;0
ГАЗПРОМ ао;D;20060831;000000;314.99;318.2;311.91;313.45;82129714;0
ГАЗПРОМ ао;D;20060901;000000;313.5;314.36;308.67;309.19;54793135;0
ГАЗПРОМ ао;D;20060904;000000;312.01;313.2;307.01;311.2;36094154;0
ГАЗПРОМ ао;D;20060905;000000;310.5;311.49;308.2;310.65;44609779;0
ГАЗПРОМ ао;D;20060906;000000;311;311;299.5;302.2;57601451;0
ГАЗПРОМ ао;D;20060907;000000;298.51;298.7;291.77;294.98;59256338;0
ГАЗПРОМ ао;D;20060908;000000;293.04;299.25;291;298.01;37000798;0
ГАЗПРОМ ао;D;20060911;000000;295.6;295.6;283;284.44;59082003;0
ГАЗПРОМ ао;D;20060912;000000;286.5;290.25;283.65;289.9;59450735;0
ГАЗПРОМ ао;D;20060913;000000;286.62;294.9;285;293.99;53771257;0
ГАЗПРОМ ао;D;20060914;000000;296.5;300.49;291.7;292.18;51381981;0
ГАЗПРОМ ао;D;20060915;000000;287.68;294.7;287.68;291.75;37918103;0
ГАЗПРОМ ао;D;20060918;000000;294;295.48;290.81;293.82;26356093;0
ГАЗПРОМ ао;D;20060919;000000;296;296.89;293.5;294.75;26921629;0
ГАЗПРОМ ао;D;20060920;000000;290;290;284.65;288.01;33145235;0
ГАЗПРОМ ао;D;20060921;000000;286.13;289.35;278.12;280.8;45512389;0
ГАЗПРОМ ао;D;20060922;000000;281.51;282.97;270.75;272;63788460;0
ГАЗПРОМ ао;D;20060925;000000;270;270.8;261.51;262.1;62539050;0
ГАЗПРОМ ао;D;20060926;000000;267;274.15;266.17;273.91;48136990;0
ГАЗПРОМ ао;D;20060927;000000;276.43;280.99;274.13;276.61;64870683;0
ГАЗПРОМ ао;D;20060928;000000;284;290.95;283.7;289.7;69262795;0
ГАЗПРОМ ао;D;20060929;000000;289.5;293.3;285.1;288;50481747;0
ГАЗПРОМ ао;D;20061002;000000;290.11;292.45;287;290.1;35796936;0
ГАЗПРОМ ао;D;20061003;000000;285.99;286.67;281.33;282.3;40633652;0
ГАЗПРОМ ао;D;20061004;000000;279;288.52;277.32;286.19;69142773;0
ГАЗПРОМ ао;D;20061005;000000;292.37;297.26;290.23;295.69;74631721;0
ГАЗПРОМ ао;D;20061006;000000;294.57;296.9;290.12;293.2;48031946;0
ГАЗПРОМ ао;D;20061009;000000;293.7;300.77;290.8;300.18;53007567;0
ГАЗПРОМ ао;D;20061010;000000;299.35;301.9;291.75;294.82;68330888;0
ГАЗПРОМ ао;D;20061011;000000;292;296.4;288.79;295.49;52317157;0
ГАЗПРОМ ао;D;20061012;000000;292;293.69;287.56;290.6;51281191;0
ГАЗПРОМ ао;D;20061013;000000;293.5;299.7;292.39;298.25;73138326;0
ГАЗПРОМ ао;D;20061016;000000;300;300.9;294.54;297.78;37186734;0
ГАЗПРОМ ао;D;20061017;000000;301.97;302.75;293.51;294;59328469;0
ГАЗПРОМ ао;D;20061018;000000;293.25;300.2;293.2;299.69;65391960;0
ГАЗПРОМ ао;D;20061019;000000;298.53;301.3;297.6;300.1;45647296;0
ГАЗПРОМ ао;D;20061020;000000;302.5;303.4;295.6;297.2;42444781;0
ГАЗПРОМ ао;D;20061023;000000;296;296.98;291;293.69;32348093;0
ГАЗПРОМ ао;D;20061024;000000;294.88;294.88;289.98;293.05;29523122;0
ГАЗПРОМ ао;D;20061025;000000;294.01;296.25;292.35;296.25;33586863;0
ГАЗПРОМ ао;D;20061026;000000;299.54;299.85;290.07;291.5;52723088;0
ГАЗПРОМ ао;D;20061027;000000;291;291.3;284.25;286.13;54069739;0
ГАЗПРОМ ао;D;20061030;000000;284.61;285.17;276.05;277.28;39668535;0
ГАЗПРОМ ао;D;20061031;000000;276;284.7;275.5;282.19;55362265;0
ГАЗПРОМ ао;D;20061101;000000;283.55;291.39;281.9;291;47393945;0
ГАЗПРОМ ао;D;20061102;000000;289.5;291.5;286.21;287.99;44510328;0
ГАЗПРОМ ао;D;20061103;000000;287.6;291.8;287.1;291;24712166;0
ГАЗПРОМ ао;D;20061107;000000;294;295.24;292.2;292.74;31405051;0
ГАЗПРОМ ао;D;20061108;000000;292;292.33;288.4;289.7;29978754;0
ГАЗПРОМ ао;D;20061109;000000;291.5;294.7;291.11;292.8;30375551;0
ГАЗПРОМ ао;D;20061110;000000;292.34;292.88;287.87;291.99;33007943;0
ГАЗПРОМ ао;D;20061113;000000;290.53;294.23;289.3;290.97;28970576;0
ГАЗПРОМ ао;D;20061114;000000;291.26;294.8;289.16;293.53;33195360;0
ГАЗПРОМ ао;D;20061115;000000;294.06;298.11;292.38;294;45651258;0
ГАЗПРОМ ао;D;20061116;000000;294.5;295.33;291.82;293.64;22893061;0
ГАЗПРОМ ао;D;20061117;000000;289.66;290.65;284.67;288.03;47863893;0
ГАЗПРОМ ао;D;20061120;000000;287.06;288.41;284.04;285.69;27705223;0
ГАЗПРОМ ао;D;20061121;000000;287;292.89;286.8;291.4;39614638;0
ГАЗПРОМ ао;D;20061122;000000;293.5;295;287.9;288.01;51084810;0
ГАЗПРОМ ао;D;20061123;000000;289;292;288.1;289.7;20876104;0
ГАЗПРОМ ао;D;20061124;000000;289.51;291.48;288;289.99;21186995;0
ГАЗПРОМ ао;D;20061127;000000;292.11;292.11;288.15;288.75;21695111;0
ГАЗПРОМ ао;D;20061128;000000;288.63;295.35;285.9;295.19;59291348;0
ГАЗПРОМ ао;D;20061129;000000;296.26;305.7;296.26;305.45;110661680;0
ГАЗПРОМ ао;D;20061130;000000;308;311;302.85;305.5;119915352;0
ГАЗПРОМ ао;D;20061201;000000;307;310.01;302.25;303.49;80188886;0
ГАЗПРОМ ао;D;20061204;000000;305.05;307.75;303.75;304.99;46180979;0
ГАЗПРОМ ао;D;20061205;000000;306;310.22;306;308;65160864;0
ГАЗПРОМ ао;D;20061206;000000;310;311.8;306.49;308.7;53555752;0
ГАЗПРОМ ао;D;20061207;000000;309.01;310.3;307.3;307.8;39749337;0
ГАЗПРОМ ао;D;20061208;000000;308.7;308.99;305.5;305.7;36636094;0
ГАЗПРОМ ао;D;20061211;000000;306;307.45;299.89;301.69;52872121;0
ГАЗПРОМ ао;D;20061212;000000;302.5;302.5;294.5;297.1;69497477;0
ГАЗПРОМ ао;D;20061213;000000;297;298;290.94;297.8;60471215;0
ГАЗПРОМ ао;D;20061214;000000;298.5;303.2;298.12;303.18;51904937;0
ГАЗПРОМ ао;D;20061215;000000;304.35;306.45;301.82;304.7;59108119;0
ГАЗПРОМ ао;D;20061218;000000;305;305.33;302.14;302.2;28777645;0
ГАЗПРОМ ао;D;20061219;000000;301;301;294.73;299.5;45067973;0
ГАЗПРОМ ао;D;20061220;000000;301;303.3;299.86;301.5;35226877;0
ГАЗПРОМ ао;D;20061221;000000;303;306.4;299.52;305;51305217;0
ГАЗПРОМ ао;D;20061222;000000;306;307.37;302.9;303.6;42506195;0
ГАЗПРОМ ао;D;20061225;000000;304;304.66;300.24;300.7;22231928;0
ГАЗПРОМ ао;D;20061226;000000;301;302;298.34;299.68;31599604;0
ГАЗПРОМ ао;D;20061227;000000;300;302.66;297.87;301.66;34961848;0
ГАЗПРОМ ао;D;20061228;000000;302;304.87;300.7;302.33;41457700;0
ГАЗПРОМ ао;D;20061229;000000;302.2;303.47;301.81;302.89;17479183;0
ГАЗПРОМ ао;D;20070109;000000;298;298;286.12;286.68;38499641;0
ГАЗПРОМ ао;D;20070110;000000;288;292.35;281.36;291.77;64264879;0
ГАЗПРОМ ао;D;20070111;000000;289;294.9;287.5;292;46990840;0
ГАЗПРОМ ао;D;20070112;000000;289.99;291.56;286.3;287.5;33092243;0
ГАЗПРОМ ао;D;20070115;000000;291;294.99;290.1;294.12;32278817;0
ГАЗПРОМ ао;D;20070116;000000;293.72;296.6;287;287;49757661;0
ГАЗПРОМ ао;D;20070117;000000;286.47;288.99;278.4;279.19;55176669;0
ГАЗПРОМ ао;D;20070118;000000;284;286.25;278.51;278.77;47477838;0
ГАЗПРОМ ао;D;20070119;000000;279;285.5;276.4;285.44;39546501;0
ГАЗПРОМ ао;D;20070122;000000;289;290.4;285.7;288.89;39481750;0
ГАЗПРОМ ао;D;20070123;000000;286;287.77;284.45;285.7;28531320;0
ГАЗПРОМ ао;D;20070124;000000;290;291.35;286.04;287.59;34896304;0
ГАЗПРОМ ао;D;20070125;000000;289.21;292.85;288.5;290.2;37421686;0
ГАЗПРОМ ао;D;20070126;000000;288;288.35;286.25;286.8;25216746;0
ГАЗПРОМ ао;D;20070129;000000;289.5;289.5;282.84;283.45;24649953;0
ГАЗПРОМ ао;D;20070130;000000;281.48;285.87;280;285.3;24435962;0
ГАЗПРОМ ао;D;20070131;000000;289;289.23;283.51;285;31122196;0
ГАЗПРОМ ао;D;20070201;000000;288.36;292.2;286.9;287.95;50970891;0
ГАЗПРОМ ао;D;20070202;000000;289;290.45;287.81;289.05;21083492;0
ГАЗПРОМ ао;D;20070205;000000;291.99;291.99;288.01;290.12;18964832;0
ГАЗПРОМ ао;D;20070206;000000;289.26;293.98;289.1;290.85;36100019;0
ГАЗПРОМ ао;D;20070207;000000;290.5;290.8;285.7;286.39;35064557;0
ГАЗПРОМ ао;D;20070208;000000;284.3;285.39;279.02;280.1;43423193;0
ГАЗПРОМ ао;D;20070209;000000;284.11;284.84;277.5;278.47;30159299;0
ГАЗПРОМ ао;D;20070212;000000;277;277;268.31;268.8;43504181;0
ГАЗПРОМ ао;D;20070213;000000;267;276.49;265.08;274.7;58589784;0
ГАЗПРОМ ао;D;20070214;000000;279;281.88;276.81;281.87;53961942;0
ГАЗПРОМ ао;D;20070215;000000;281.2;282.9;278.07;278.92;29258526;0
ГАЗПРОМ ао;D;20070216;000000;279.5;283.34;276.55;282.5;35021882;0
ГАЗПРОМ ао;D;20070219;000000;283.5;286.69;283.21;283.52;30844985;0
ГАЗПРОМ ао;D;20070220;000000;284;284.48;278.52;278.53;25757053;0
ГАЗПРОМ ао;D;20070221;000000;279.01;282.1;278.81;280.2;20109899;0
ГАЗПРОМ ао;D;20070222;000000;282.5;283.41;281.04;282;18094260;0
ГАЗПРОМ ао;D;20070226;000000;284.11;285.8;282.75;284.95;29490596;0
ГАЗПРОМ ао;D;20070227;000000;283.2;283.45;272.3;276.3;42902710;0
ГАЗПРОМ ао;D;20070228;000000;270.03;270.99;262.01;267.42;68236214;0
ГАЗПРОМ ао;D;20070301;000000;266;270.4;249;256.77;76836389;0
ГАЗПРОМ ао;D;20070302;000000;258.5;261.48;253.71;260.9;64643318;0
ГАЗПРОМ ао;D;20070305;000000;250;250.5;239.8;250;68489452;0
ГАЗПРОМ ао;D;20070306;000000;253.8;256.49;251.81;253.53;48480617;0
ГАЗПРОМ ао;D;20070307;000000;256.5;257.88;250.29;254.09;39549285;0
ГАЗПРОМ ао;D;20070309;000000;260.11;268.51;259.69;264.84;66305516;0
ГАЗПРОМ ао;D;20070312;000000;264;268.2;259.75;261.05;47812929;0
ГАЗПРОМ ао;D;20070313;000000;262;264.17;257.52;260.3;54465243;0
ГАЗПРОМ ао;D;20070314;000000;249;254.85;243;253.8;85209764;0
ГАЗПРОМ ао;D;20070315;000000;256.5;258.87;251.77;255.45;44242281;0
ГАЗПРОМ ао;D;20070316;000000;254.5;256.44;253.1;254.6;27509627;0
ГАЗПРОМ ао;D;20070319;000000;257.11;258.5;254.42;258;35902829;0
ГАЗПРОМ ао;D;20070320;000000;259;259.55;251.53;254.5;46047260;0
ГАЗПРОМ ао;D;20070321;000000;255;255;251.01;253.12;27866950;0
ГАЗПРОМ ао;D;20070322;000000;257.6;263.19;254.25;260.49;79920352;0
ГАЗПРОМ ао;D;20070323;000000;261.93;269.56;259.55;269.2;70627093;0
ГАЗПРОМ ао;D;20070326;000000;270;275.4;270;274.5;72280149;0
ГАЗПРОМ ао;D;20070327;000000;272;273.29;267.78;268.81;61790199;0
ГАЗПРОМ ао;D;20070328;000000;269.9;274.7;268.55;271.97;58091264;0
ГАЗПРОМ ао;D;20070329;000000;270.01;274.42;270.01;273.8;39800952;0
ГАЗПРОМ ао;D;20070330;000000;276.5;277.45;269.8;270.98;45146978;0
ГАЗПРОМ ао;D;20070402;000000;270.51;271.29;267.3;269.48;19524406;0
ГАЗПРОМ ао;D;20070403;000000;270.78;271;265.15;266.77;23081140;0
ГАЗПРОМ ао;D;20070404;000000;268.01;272.6;267.01;268.6;35226515;0
ГАЗПРОМ ао;D;20070405;000000;269.52;270.9;268.4;270.22;18512727;0
ГАЗПРОМ ао;D;20070406;000000;270.03;270.22;267.54;267.89;17706224;0
ГАЗПРОМ ао;D;20070409;000000;269.1;271.9;268.3;269.25;23390001;0
ГАЗПРОМ ао;D;20070410;000000;267;269.56;265.07;268.5;33975656;0
ГАЗПРОМ ао;D;20070411;000000;270.49;276.48;270.02;273.81;81608965;0
ГАЗПРОМ ао;D;20070412;000000;272.57;274.9;270.2;270.51;45346919;0
ГАЗПРОМ ао;D;20070413;000000;274;274.5;271.5;271.9;36959799;0
ГАЗПРОМ ао;D;20070416;000000;271.9;272.01;265.62;267.5;46938885;0
ГАЗПРОМ ао;D;20070417;000000;266.02;266.09;260.5;260.95;40663870;0
ГАЗПРОМ ао;D;20070418;000000;259.54;261.5;257;257.6;26806151;0
ГАЗПРОМ ао;D;20070419;000000;254.93;255;249.5;252.39;37166163;0
ГАЗПРОМ ао;D;20070420;000000;255.5;260.4;254.61;260.3;20634160;0
ГАЗПРОМ ао;D;20070423;000000;261.5;262.49;256.1;258.1;24290394;0
ГАЗПРОМ ао;D;20070424;000000;258;259.8;255.31;257.65;18560140;0
ГАЗПРОМ ао;D;20070425;000000;255.5;261.57;254.11;260.25;25798876;0
ГАЗПРОМ ао;D;20070426;000000;262.8;263.45;258.47;260;24702311;0
ГАЗПРОМ ао;D;20070427;000000;259.5;259.75;254;255.5;23105500;0
ГАЗПРОМ ао;D;20070428;000000;256.5;257.67;255.5;257.49;8491926;0
ГАЗПРОМ ао;D;20070502;000000;254.9;258.29;252.54;254.7;17611371;0
ГАЗПРОМ ао;D;20070503;000000;255.5;256.39;253.81;254.3;10758727;0
ГАЗПРОМ ао;D;20070504;000000;253.12;254.97;250.1;253.82;11823325;0
ГАЗПРОМ ао;D;20070507;000000;254;256.65;253.51;254.5;14357112;0
ГАЗПРОМ ао;D;20070508;000000;253.63;254.95;250.05;250.88;14957497;0
ГАЗПРОМ ао;D;20070510;000000;252;253.81;246.01;247.7;25750455;0
ГАЗПРОМ ао;D;20070511;000000;245;247.31;242.7;243.48;29783061;0
ГАЗПРОМ ао;D;20070514;000000;245.93;247;239.25;242.71;26625132;0
